nbreheures1904;date utc;heure utc;date locale;heure locale;tsl;t;err t;td;err td;hr;err hr;vv;err vv;vd;err vd;psta;err psta;rf1e;err rf1e
h utc;date utc;heure loc;date loc;heure;HAE/HNE;C;Err;C;Err;0-100;Err;km/h;Err;0-360;Err;hPa;Err;kJ/m2/h;Err
982687;07/02/2016;7;07/02/2016;2;HNE;-8.9;0;-11.6;0;81.0;0;18.0;0;280;0;994;0;0;8
982688;07/02/2016;8;07/02/2016;3;HNE;-9.1;0;-12.6;0;76.0;0;26.0;0;290;0;994;0;0;8
982689;07/02/2016;9;07/02/2016;4;HNE;-12.5;0;-15.9;0;76.0;0;41.0;0;300;0;996;0;0;8
982690;07/02/2016;10;07/02/2016;5;HNE;-16.2;0;-20.6;0;69.0;0;34.0;0;300;0;998;0;0;8
982691;07/02/2016;11;07/02/2016;6;HNE;-18.4;0;-22.7;0;69.0;0;37.0;0;290;0;1000;0;0;8
982692;07/02/2016;12;07/02/2016;7;HNE;-19.3;0;-26.7;0;52.0;0;31.0;0;280;0;1002;0;0;8
982693;07/02/2016;13;07/02/2016;8;HNE;-19.8;0;-24.5;0;66.0;0;26.0;0;290;0;1003;0;0;5.k=1.JONQUIERE
982694;07/02/2016;14;07/02/2016;9;HNE;-19.6;0;-25.1;0;62.0;0;24.0;0;300;0;1004;0;472.333;5.k=1.JONQUIERE
982695;07/02/2016;15;07/02/2016;10;HNE;-19.0;0;-25.2;0;58.0;0;26.0;0;300;0;1005;0;934.667;5.k=1.JONQUIERE
982696;07/02/2016;16;07/02/2016;11;HNE;-18.9;0;-22.5;0;73.0;0;21.0;0;300;0;1006;0;1238;5.k=1.JONQUIERE
982697;07/02/2016;17;07/02/2016;12;HNE;-18.1;0;-23.9;0;60.0;0;21.0;0;290;0;1005;0;1481.33;5.k=1.JONQUIERE
982698;07/02/2016;18;07/02/2016;13;HNE;-17.2;0;-21.9;0;67.0;0;21.0;0;290;0;1005;0;1471.67;5.k=1.JONQUIERE
982699;07/02/2016;19;07/02/2016;14;HNE;-16.8;0;-21.2;0;68.0;0;18.0;0;300;0;1005;0;1311;5.k=1.JONQUIERE
982700;07/02/2016;20;07/02/2016;15;HNE;-16.4;0;-20.8;0;69.0;0;17.0;0;310;0;1006;0;971.333;5.k=1.JONQUIERE
982701;07/02/2016;21;07/02/2016;16;HNE;-16.5;0;-21.0;0;68.0;0;13.0;0;300;0;1007;0;515.667;5.k=1.JONQUIERE
982702;07/02/2016;22;07/02/2016;17;HNE;-17.6;0;-21.7;0;70.0;0;8.0;0;330;0;1008;0;0;5.k=1.JONQUIERE
982703;07/02/2016;23;07/02/2016;18;HNE;-18.7;0;-22.3;0;73.0;0;4.0;0;320;0;1009;0;0;8
982704;08/02/2016;0;07/02/2016;19;HNE;-22.1;0;-25.4;0;75.0;0;8.0;0;220;0;1009;0;0;8
982705;08/02/2016;1;07/02/2016;20;HNE;-23.0;0;-26.5;0;73.0;0;8.0;0;220;0;1010;0;0;8
982706;08/02/2016;2;07/02/2016;21;HNE;-23.2;0;-26.7;0;73.0;0;8.0;0;220;0;1009;0;0;8
982707;08/02/2016;3;07/02/2016;22;HNE;-23.7;0;-27.3;0;72.0;0;5.0;0;210;0;1009;0;0;8
982708;08/02/2016;4;07/02/2016;23;HNE;-23.2;0;-26.7;0;73.0;0;8.0;0;20;0;1008;0;0;8
982709;08/02/2016;5;08/02/2016;0;HNE;-24.4;0;-27.0;0;79.0;0;8.0;0;180;0;1007;0;0;8
982710;08/02/2016;6;08/02/2016;1;HNE;-24.9;0;-27.6;0;78.0;0;8.0;0;180;0;1007;0;0;8
982711;08/02/2016;7;08/02/2016;2;HNE;-23.5;0;-27.1;0;72.0;0;5.0;0;160;0;1007;0;0;8
982712;08/02/2016;8;08/02/2016;3;HNE;-24.5;0;-27.1;0;79.0;0;9.0;0;120;0;1007;0;0;8
982713;08/02/2016;9;08/02/2016;4;HNE;-23.4;0;-25.9;0;80.0;0;13.0;0;90;0;1007;0;0;8
982714;08/02/2016;10;08/02/2016;5;HNE;-22.6;0;-25.1;0;80.0;0;11.0;0;110;0;1006;0;0;8
982715;08/02/2016;11;08/02/2016;6;HNE;-22.4;0;-24.9;0;80.0;0;13.0;0;90;0;1005;0;0;8
982716;08/02/2016;12;08/02/2016;7;HNE;-21.5;0;-23.9;0;81.0;0;9.0;0;100;0;1005;0;0;8
982717;08/02/2016;13;08/02/2016;8;HNE;-19.5;0;-24.1;0;67.0;0;13.0;0;100;0;1004;0;0;5.k=1.JONQUIERE
982718;08/02/2016;14;08/02/2016;9;HNE;-17.0;0;-20.2;0;76.0;0;13.0;0;100;0;1004;0;481.111;5.k=1.JONQUIERE
982719;08/02/2016;15;08/02/2016;10;HNE;-12.8;0;-16.3;0;75.0;0;26.0;0;90;0;1003;0;871.222;5.k=1.JONQUIERE
982720;08/02/2016;16;08/02/2016;11;HNE;-11.0;0;-16.6;0;63.0;0;34.0;0;100;0;1003;0;1165.33;5.k=1.JONQUIERE
982721;08/02/2016;17;08/02/2016;12;HNE;-10.4;0;-12.5;0;85.0;0;30.0;0;100;0;1001;0;1189.44;5.k=1.JONQUIERE
982722;08/02/2016;18;08/02/2016;13;HNE;-9.4;0;-12.2;0;80.0;0;26.0;0;100;0;1000;0;1205.56;5.k=1.JONQUIERE
982723;08/02/2016;19;08/02/2016;14;HNE;-9.0;0;-12.1;0;78.0;0;24.0;0;100;0;1000;0;1020.67;5.k=1.JONQUIERE
982724;08/02/2016;20;08/02/2016;15;HNE;-8.6;0;-11.2;0;82.0;0;18.0;0;100;0;1000;0;748.778;5.k=1.JONQUIERE
982725;08/02/2016;21;08/02/2016;16;HNE;-9.2;0;-13.8;0;70.0;0;24.0;0;100;0;999;0;272.889;5.k=1.JONQUIERE
982726;08/02/2016;22;08/02/2016;17;HNE;-9.4;0;-13.5;0;72.0;0;17.0;0;110;0;999;0;0;5.k=1.JONQUIERE
982727;08/02/2016;23;08/02/2016;18;HNE;-10.5;0;-13.9;0;76.0;0;24.0;0;130;0;999;0;0;8
982728;09/02/2016;0;08/02/2016;19;HNE;-10.9;0;-14.0;0;78.0;0;22.0;0;120;0;999;0;0;8
982729;09/02/2016;1;08/02/2016;20;HNE;-11.1;0;-13.8;0;80.0;0;13.0;0;90;0;999;0;0;8
982730;09/02/2016;2;08/02/2016;21;HNE;-11.2;0;-13.9;0;80.0;0;8.0;0;90;0;998;0;0;8
982731;09/02/2016;3;08/02/2016;22;HNE;-11.2;0;-13.9;0;80.0;0;8.0;0;90;0;997;0;0;8
982732;09/02/2016;4;08/02/2016;23;HNE;-11.6;0;-14.8;0;77.0;0;8.0;0;100;0;997;0;0;8
982733;09/02/2016;5;09/02/2016;0;HNE;-11.4;0;-15.1;0;74.0;0;9.0;0;90;0;996;0;0;8
982734;09/02/2016;6;09/02/2016;1;HNE;-11.1;0;-14.2;0;78.0;0;8.0;0;80;0;995;0;0;8
982735;09/02/2016;7;09/02/2016;2;HNE;-11.4;0;-15.1;0;74.0;0;8.0;0;90;0;995;0;0;8
982736;09/02/2016;8;09/02/2016;3;HNE;-11.5;0;-14.8;0;77.0;0;4.0;0;40;0;994;0;0;8
982737;09/02/2016;9;09/02/2016;4;HNE;-11.4;0;-14.1;0;80.0;0;5.0;0;360;0;994;0;0;8
982738;09/02/2016;10;09/02/2016;5;HNE;-11.4;0;-14.6;0;77.0;0;4.0;0;360;0;993;0;0;8
982739;09/02/2016;11;09/02/2016;6;HNE;-11.4;0;-14.6;0;77.0;0;5.0;0;10;0;993;0;0;8
982740;09/02/2016;12;09/02/2016;7;HNE;-11.4;0;-14.1;0;80.0;0;8.0;0;70;0;992;0;0;8
982741;09/02/2016;13;09/02/2016;8;HNE;-11.1;0;-13.8;0;80.0;0;0.0;0;0;0;992;0;0;5.k=1.JONQUIERE
982742;09/02/2016;14;09/02/2016;9;HNE;-10.5;0;-13.5;0;79.0;0;0.0;0;0;0;991;0;146.556;5.k=1.JONQUIERE
982743;09/02/2016;15;09/02/2016;10;HNE;-9.9;0;-13.0;0;78.0;0;6.0;0;90;0;990.5;4.lineaire;375.111;5.k=1.JONQUIERE
982744;09/02/2016;16;09/02/2016;11;HNE;-9.3;0;-12.5;0;78.0;0;11.0;0;90;0;990;0;597.667;5.k=1.JONQUIERE
982745;09/02/2016;17;09/02/2016;12;HNE;-9.3;0;-11.6;0;83.0;0;15.0;0;90;0;989;0;530.222;5.k=1.JONQUIERE
982746;09/02/2016;18;09/02/2016;13;HNE;-8.9;0;-11.2;0;83.0;0;11.0;0;80;0;988;0;493.778;5.k=1.JONQUIERE
982747;09/02/2016;19;09/02/2016;14;HNE;-8.8;0;-11.0;0;84.0;0;11.0;0;80;0;988;0;325.333;5.k=1.JONQUIERE
982748;09/02/2016;20;09/02/2016;15;HNE;-8.6;0;-10.8;0;84.0;0;11.0;0;80;0;988;0;174.889;5.k=1.JONQUIERE
982749;09/02/2016;21;09/02/2016;16;HNE;-8.6;0;-11.2;0;82.0;0;13.0;0;80;0;987;0;117.444;5.k=1.JONQUIERE
982750;09/02/2016;22;09/02/2016;17;HNE;-9.0;0;-11.3;0;83.0;0;15.0;0;90;0;987;0;0;5.k=1.JONQUIERE
982751;09/02/2016;23;09/02/2016;18;HNE;-9.3;0;-11.2;0;86.0;0;8.0;0;90;0;986;0;0;8
982752;10/02/2016;0;09/02/2016;19;HNE;-9.5;0;-11.5;0;85.0;0;0.0;0;0;0;985;0;0;8
982753;10/02/2016;1;09/02/2016;20;HNE;-10.0;0;-11.6;0;88.0;0;0.0;0;0;0;985;0;0;8
982754;10/02/2016;2;09/02/2016;21;HNE;-9.9;0;-11.9;0;85.0;0;0.0;0;0;0;985;0;0;8
982755;10/02/2016;3;09/02/2016;22;HNE;-10.0;0;-11.6;0;88.0;0;0.0;0;0;0;984;0;0;8
982756;10/02/2016;4;09/02/2016;23;HNE;-10.0;0;-11.6;0;88.0;0;0.0;0;0;0;983;0;0;8
982757;10/02/2016;5;10/02/2016;0;HNE;-10.0;0;-11.6;0;88.0;0;0.0;0;0;0;983;0;0;8
982758;10/02/2016;6;10/02/2016;1;HNE;-10.3;0;-12.0;0;87.0;0;4.0;0;360;0;982;0;0;8
982759;10/02/2016;7;10/02/2016;2;HNE;-12.4;0;-13.9;0;89.0;0;4.0;0;230;0;982;0;0;8
982760;10/02/2016;8;10/02/2016;3;HNE;-12.8;0;-14.2;0;89.0;0;0.0;0;0;0;982;0;0;8
982761;10/02/2016;9;10/02/2016;4;HNE;-12.8;0;-14.2;0;89.0;0;4.0;0;230;0;981;0;0;8
982762;10/02/2016;10;10/02/2016;5;HNE;-12.8;0;-14.3;0;89.0;0;5.0;0;230;0;981;0;0;8
982763;10/02/2016;11;10/02/2016;6;HNE;-13.3;0;-14.9;0;88.0;0;5.0;0;290;0;981;0;0;8
982764;10/02/2016;12;10/02/2016;7;HNE;-13.3;0;-14.9;0;88.0;0;5.0;0;280;0;981;0;0;8
982765;10/02/2016;13;10/02/2016;8;HNE;-13.8;0;-15.4;0;88.0;0;4.0;0;270;0;981;0;0;5.k=1.JONQUIERE
982766;10/02/2016;14;10/02/2016;9;HNE;-12.0;0;-13.9;0;86.0;0;8.0;0;290;0;981;0;49.5556;5.k=1.JONQUIERE
982767;10/02/2016;15;10/02/2016;10;HNE;-10.9;0;-13.5;0;81.0;0;8.0;0;270;0;981;0;180.111;5.k=1.JONQUIERE
982768;10/02/2016;16;10/02/2016;11;HNE;-9.2;0;-12.8;0;75.0;0;8.0;0;310;0;981;0;339.667;5.k=1.JONQUIERE
982769;10/02/2016;17;10/02/2016;12;HNE;-9.1;0;-12.2;0;78.0;0;8.0;0;350;0;980;0;464.222;5.k=1.JONQUIERE
982770;10/02/2016;18;10/02/2016;13;HNE;-8.9;0;-12.4;0;76.0;0;5.0;0;10;0;980;0;1559.78;5.k=1.JONQUIERE
982771;10/02/2016;19;10/02/2016;14;HNE;-7.9;0;-12.0;0;72.0;0;4.0;0;330;0;980;0;1154.33;5.k=1.JONQUIERE
982772;10/02/2016;20;10/02/2016;15;HNE;-8.2;0;-11.1;0;80.0;0;13.0;0;340;0;980;0;828.889;5.k=1.JONQUIERE
982773;10/02/2016;21;10/02/2016;16;HNE;-8.0;0;-13.0;0;67.0;0;13.0;0;290;0;981;0;578.444;5.k=1.JONQUIERE
982774;10/02/2016;22;10/02/2016;17;HNE;-9.1;0;-14.0;0;68.0;0;9.0;0;250;0;982;0;0;5.k=1.JONQUIERE
982775;10/02/2016;23;10/02/2016;18;HNE;-10.1;0;-13.4;0;77.0;0;11.0;0;250;0;982;0;0;8
982776;11/02/2016;0;10/02/2016;19;HNE;-10.9;0;-14.4;0;75.0;0;11.0;0;270;0;982;0;0;8
982777;11/02/2016;1;10/02/2016;20;HNE;-11.1;0;-13.8;0;80.0;0;11.0;0;260;0;983;0;0;8
982778;11/02/2016;2;10/02/2016;21;HNE;-10.9;0;-13.1;0;84.0;0;11.0;0;270;0;983;0;0;8
982779;11/02/2016;3;10/02/2016;22;HNE;-10.3;0;-12.4;0;85.0;0;15.0;0;270;0;983;0;0;8
982780;11/02/2016;4;10/02/2016;23;HNE;-11.0;0;-13.6;0;81.0;0;22.0;0;270;0;983;0;0;8
982781;11/02/2016;5;11/02/2016;0;HNE;-12.1;0;-14.5;0;82.0;0;28.0;0;270;0;984;0;0;8
982782;11/02/2016;6;11/02/2016;1;HNE;-13.1;0;-15.6;0;82.0;0;24.0;0;270;0;984;0;0;8
982783;11/02/2016;7;11/02/2016;2;HNE;-13.8;0;-16.5;0;80.0;0;24.0;0;270;0;985;0;0;8
982784;11/02/2016;8;11/02/2016;3;HNE;-14.6;0;-17.4;0;79.0;0;21.0;0;270;0;985;0;0;8
982785;11/02/2016;9;11/02/2016;4;HNE;-15.2;0;-18.1;0;79.0;0;22.0;0;270;0;985;0;0;8
982786;11/02/2016;10;11/02/2016;5;HNE;-16.1;0;-19.2;0;77.0;0;22.0;0;270;0;986;0;0;8
982787;11/02/2016;11;11/02/2016;6;HNE;-16.9;0;-20.1;0;76.0;0;24.0;0;270;0;987;0;0;8
982788;11/02/2016;12;11/02/2016;7;HNE;-17.6;0;-20.9;0;75.0;0;22.0;0;270;0;987;0;0;8
982789;11/02/2016;13;11/02/2016;8;HNE;-18.6;0;-22.9;0;69.0;0;24.0;0;280;0;988;0;0;5.k=1.JONQUIERE
982790;11/02/2016;14;11/02/2016;9;HNE;-19.1;0;-23.6;0;68.0;0;24.0;0;280;0;988;0;350.778;5.k=1.JONQUIERE
982791;11/02/2016;15;11/02/2016;10;HNE;-18.6;0;-22.9;0;69.0;0;21.0;0;290;0;988;0;808.556;5.k=1.JONQUIERE
982792;11/02/2016;16;11/02/2016;11;HNE;-18.5;0;-23.6;0;64.0;0;22.0;0;280;0;988;0;932.333;5.k=1.JONQUIERE
982793;11/02/2016;17;11/02/2016;12;HNE;-18.3;0;-23.3;0;65.0;0;24.0;0;270;0;988;0;1735.11;5.k=1.JONQUIERE
982794;11/02/2016;18;11/02/2016;13;HNE;-17.7;0;-22.5;0;66.0;0;24.0;0;280;0;988;0;1439.89;5.k=1.JONQUIERE
982795;11/02/2016;19;11/02/2016;14;HNE;-18.4;0;-23.5;0;64.0;0;26.0;0;280;0;988;0;927.667;5.k=1.JONQUIERE
982796;11/02/2016;20;11/02/2016;15;HNE;-18.5;0;-23.6;0;64.0;0;26.0;0;270;0;989;0;567.444;5.k=1.JONQUIERE
982797;11/02/2016;21;11/02/2016;16;HNE;-18.5;0;-22.0;0;74.0;0;26.0;0;280;0;990;0;282.222;5.k=1.JONQUIERE
982798;11/02/2016;22;11/02/2016;17;HNE;-18.9;0;-22.5;0;73.0;0;22.0;0;280;0;991;0;0;5.k=1.JONQUIERE
982799;11/02/2016;23;11/02/2016;18;HNE;-19.4;0;-23.1;0;73.0;0;21.0;0;270;0;991;0;0;8
982800;12/02/2016;0;11/02/2016;19;HNE;-19.3;0;-22.2;0;78.0;0;21.0;0;270;0;991;0;0;8
982801;12/02/2016;1;11/02/2016;20;HNE;-19.3;0;-22.2;0;78.0;0;22.0;0;270;0;992;0;0;8
982802;12/02/2016;2;11/02/2016;21;HNE;-19.3;0;-22.2;0;78.0;0;28.0;0;270;0;993;0;0;8
982803;12/02/2016;3;11/02/2016;22;HNE;-19.6;0;-22.6;0;77.0;0;30.0;0;280;0;993;0;0;8
982804;12/02/2016;4;11/02/2016;23;HNE;-20.0;0;-23.0;0;77.0;0;28.0;0;280;0;994;0;0;8
982805;12/02/2016;5;12/02/2016;0;HNE;-20.4;0;-25.2;0;66.0;0;28.0;0;280;0;994;0;0;8
982806;12/02/2016;6;12/02/2016;1;HNE;-21.1;0;-24.3;0;75.0;0;22.0;0;270;0;995;0;0;8
982807;12/02/2016;7;12/02/2016;2;HNE;-21.9;0;-25.2;0;75.0;0;22.0;0;270;0;995;0;0;8
982808;12/02/2016;8;12/02/2016;3;HNE;-22.5;0;-28.0;0;61.0;0;18.0;0;270;0;995;0;0;8
982809;12/02/2016;9;12/02/2016;4;HNE;-23.7;0;-28.4;0;65.0;0;15.0;0;260;0;995;0;0;8
982810;12/02/2016;10;12/02/2016;5;HNE;-24.1;0;-27.8;0;72.0;0;13.0;0;260;0;995;0;0;8
982811;12/02/2016;11;12/02/2016;6;HNE;-24.5;0;-28.2;0;71.0;0;8.0;0;270;0;995;0;0;8
982812;12/02/2016;12;12/02/2016;7;HNE;-24.25;4.lineaire;-26.9;4.lineaire;79;4.lineaire;6;4.lineaire;285;4.lineaire;995.5;4.lineaire;0;8
982813;12/02/2016;13;12/02/2016;8;HNE;-24.0;0;-25.6;0;87.0;0;4.0;0;300;0;996;0;0;5.k=1.JONQUIERE
982814;12/02/2016;14;12/02/2016;9;HNE;-24.0;0;-33.2;0;43.0;0;5.0;0;360;0;996;0;541.444;5.k=1.JONQUIERE
982815;12/02/2016;15;12/02/2016;10;HNE;-20.4;0;-27.3;0;54.0;0;13.0;0;310;0;996;0;1216.89;5.k=1.JONQUIERE
982816;12/02/2016;16;12/02/2016;11;HNE;-20.4;0;-26.2;0;60.0;0;9.0;0;360;0;996;0;1340.33;5.k=1.JONQUIERE
982817;12/02/2016;17;12/02/2016;12;HNE;-19.0;0;-24.3;0;63.0;0;5.0;0;10;0;995;0;1378.78;5.k=1.JONQUIERE
982818;12/02/2016;18;12/02/2016;13;HNE;-18.2;0;-25.9;0;51.0;0;8.0;0;360;0;995;0;1041.22;5.k=1.JONQUIERE
982819;12/02/2016;19;12/02/2016;14;HNE;-17.5;0;-23.9;0;57.0;0;5.0;0;360;0;994;0;1337.67;5.k=1.JONQUIERE
982820;12/02/2016;20;12/02/2016;15;HNE;-16.8;0;-20.5;0;72.0;0;5.0;0;90;0;994;0;949.111;5.k=1.JONQUIERE
982821;12/02/2016;21;12/02/2016;16;HNE;-16.8;0;-21.4;0;68.0;0;9.0;0;90;0;994;0;461.556;5.k=1.JONQUIERE
982822;12/02/2016;22;12/02/2016;17;HNE;-18.1;0;-22.3;0;70.0;0;5.0;0;120;0;993;0;0;5.k=1.JONQUIERE
982823;12/02/2016;23;12/02/2016;18;HNE;-19.5;0;-23.2;0;72.0;0;5.0;0;110;0;993;0;0;8
982824;13/02/2016;0;12/02/2016;19;HNE;-19.3;0;-23.0;0;73.0;0;0.0;0;0;0;993;0;0;8
982825;13/02/2016;1;12/02/2016;20;HNE;-20.1;0;-23.1;0;77.0;0;5.0;0;40;0;993;0;0;8
982826;13/02/2016;2;12/02/2016;21;HNE;-21.3;0;-24.5;0;75.0;0;5.0;0;140;0;993;0;0;8
982827;13/02/2016;3;12/02/2016;22;HNE;-21.8;0;-25.1;0;75.0;0;4.0;0;130;0;993;0;0;8
982828;13/02/2016;4;12/02/2016;23;HNE;-20.4;0;-23.5;0;76.0;0;5.0;0;90;0;992;0;0;8
982829;13/02/2016;5;13/02/2016;0;HNE;-20.0;0;-22.2;0;83.0;0;5.0;0;90;0;992;0;0;8
982830;13/02/2016;6;13/02/2016;1;HNE;-19.8;0;-22.8;0;77.0;0;0.0;0;0;0;991;0;0;8
982831;13/02/2016;7;13/02/2016;2;HNE;-18.2;0;-21.0;0;79.0;0;13.0;0;90;0;991;0;0;8
982832;13/02/2016;8;13/02/2016;3;HNE;-17.4;0;-20.0;0;80.0;0;22.0;0;100;0;991;0;0;8
982833;13/02/2016;9;13/02/2016;4;HNE;-17.2;0;-20.5;0;76.0;0;26.0;0;100;0;991;0;0;8
982834;13/02/2016;10;13/02/2016;5;HNE;-17.6;0;-21.7;0;70.0;0;22.0;0;100;0;991;0;0;8
982835;13/02/2016;11;13/02/2016;6;HNE;-17.9;0;-20.6;0;79.0;0;21.0;0;100;0;991;0;0;8
982836;13/02/2016;12;13/02/2016;7;HNE;-18.1;0;-20.2;0;84.0;0;11.0;0;100;0;992;0;0;8
982837;13/02/2016;13;13/02/2016;8;HNE;-18.2;0;-21.0;0;79.0;0;5.0;0;90;0;992;0;0;5.k=1.JONQUIERE
982838;13/02/2016;14;13/02/2016;9;HNE;-17.6;0;-20.9;0;75.0;0;8.0;0;80;0;992;0;135.667;5.k=1.JONQUIERE
982839;13/02/2016;15;13/02/2016;10;HNE;-17.2;0;-20.5;0;76.0;0;9.0;0;60;0;992;0;263.333;5.k=1.JONQUIERE
982840;13/02/2016;16;13/02/2016;11;HNE;-19.5;0;-23.2;0;72.0;0;21.0;0;280;0;993;0;381;5.k=1.JONQUIERE
982841;13/02/2016;17;13/02/2016;12;HNE;-20.3;0;-24.2;0;71.0;0;21.0;0;280;0;993;0;486.667;5.k=1.JONQUIERE
982842;13/02/2016;18;13/02/2016;13;HNE;-20.4;0;-23.5;0;76.0;0;18.0;0;270;0;993;0;565.333;5.k=1.JONQUIERE
982843;13/02/2016;19;13/02/2016;14;HNE;-21.1;0;-24.3;0;75.0;0;22.0;0;260;0;994;0;571;5.k=1.JONQUIERE
982844;13/02/2016;20;13/02/2016;15;HNE;-21.0;0;-24.2;0;75.0;0;21.0;0;270;0;994;0;465.667;5.k=1.JONQUIERE
982845;13/02/2016;21;13/02/2016;16;HNE;-19.9;0;-22.1;0;83.0;0;18.0;0;270;0;995;0;230.333;5.k=1.JONQUIERE
982846;13/02/2016;22;13/02/2016;17;HNE;-20.1;0;-24.0;0;71.0;0;21.0;0;270;0;996;0;0;5.k=1.JONQUIERE
982847;13/02/2016;23;13/02/2016;18;HNE;-20.0;0;-22.2;0;83.0;0;18.0;0;270;0;997;0;0;8
982848;14/02/2016;0;13/02/2016;19;HNE;-19.9;0;-24.6;0;66.0;0;17.0;0;270;0;998;0;0;8
982849;14/02/2016;1;13/02/2016;20;HNE;-20.6;0;-24.6;0;70.0;0;22.0;0;270;0;999;0;0;8
982850;14/02/2016;2;13/02/2016;21;HNE;-21.4;0;-23.8;0;81.0;0;21.0;0;270;0;1000;0;0;8
982851;14/02/2016;3;13/02/2016;22;HNE;-22.6;0;-27.0;0;67.0;0;28.0;0;270;0;1001;0;0;8
982852;14/02/2016;4;13/02/2016;23;HNE;-24.4;0;-27.0;0;79.0;0;31.0;0;270;0;1002;0;0;8
982853;14/02/2016;5;14/02/2016;0;HNE;-25.7;0;-29.7;0;69.0;0;24.0;0;270;0;1002;0;0;8
982854;14/02/2016;6;14/02/2016;1;HNE;-26.7;0;-30.9;0;68.0;0;30.0;0;280;0;1003;0;0;8
982855;14/02/2016;7;14/02/2016;2;HNE;-27.7;0;-32.1;0;66.0;0;26.0;0;270;0;1004;0;0;8
982856;14/02/2016;8;14/02/2016;3;HNE;-28.4;0;-32.9;0;65.0;0;26.0;0;270;0;1004;0;0;8
982857;14/02/2016;9;14/02/2016;4;HNE;-28.7;0;-33.3;0;65.0;0;24.0;0;270;0;1004;0;0;8
982858;14/02/2016;10;14/02/2016;5;HNE;-28.6;0;-33.1;0;65.0;0;22.0;0;270;0;1004;0;0;8
982859;14/02/2016;11;14/02/2016;6;HNE;-29.0;0;-33.6;0;65.0;0;15.0;0;260;0;1004;0;0;8
982860;14/02/2016;12;14/02/2016;7;HNE;-28.6;0;-33.1;0;65.0;0;15.0;0;270;0;1005;0;0;8
982861;14/02/2016;13;14/02/2016;8;HNE;-28.0;0;-32.4;0;66.0;0;13.0;0;270;0;1005;0;0;5.k=1.JONQUIERE
982862;14/02/2016;14;14/02/2016;9;HNE;-27.0;0;-31.2;0;68.0;0;22.0;0;270;0;1005;0;416.444;5.k=1.JONQUIERE
982863;14/02/2016;15;14/02/2016;10;HNE;-26.1;0;-31.6;0;60.0;0;24.0;0;270;0;1005;0;811.889;5.k=1.JONQUIERE
982864;14/02/2016;16;14/02/2016;11;HNE;-24.9;0;-30.0;0;63.0;0;31.0;0;280;0;1005;0;1022.33;5.k=1.JONQUIERE
982865;14/02/2016;17;14/02/2016;12;HNE;-23.6;0;-28.3;0;65.0;0;28.0;0;280;0;1005;0;1178.78;5.k=1.JONQUIERE
982866;14/02/2016;18;14/02/2016;13;HNE;-21.8;0;-26.0;0;69.0;0;22.0;0;300;0;1004;0;1090.22;5.k=1.JONQUIERE
982867;14/02/2016;19;14/02/2016;14;HNE;-20.9;0;-25.9;0;64.0;0;30.0;0;290;0;1004;0;828.667;5.k=1.JONQUIERE
982868;14/02/2016;20;14/02/2016;15;HNE;-20.9;0;-25.9;0;64.0;0;30.0;0;290;0;1004;0;484.111;5.k=1.JONQUIERE
982869;14/02/2016;21;14/02/2016;16;HNE;-21.0;0;-22.6;0;87.0;0;21.0;0;280;0;1004;0;467.556;5.k=1.JONQUIERE
982870;14/02/2016;22;14/02/2016;17;HNE;-20.6;0;-25.5;0;65.0;0;11.0;0;290;0;1004;0;0;5.k=1.JONQUIERE
982871;14/02/2016;23;14/02/2016;18;HNE;-21.1;0;-26.1;0;64.0;0;13.0;0;270;0;1005;0;0;8
982872;15/02/2016;0;14/02/2016;19;HNE;-20.9;0;-26.9;0;59.0;0;17.0;0;270;0;1005;0;0;8
982873;15/02/2016;1;14/02/2016;20;HNE;-20.6;0;-26.5;0;59.0;0;22.0;0;270;0;1006;0;0;8
982874;15/02/2016;2;14/02/2016;21;HNE;-20.5;0;-26.3;0;60.0;0;21.0;0;270;0;1006;0;0;8
982875;15/02/2016;3;14/02/2016;22;HNE;-20.4;0;-24.3;0;71.0;0;18.0;0;270;0;1007;0;0;8
982876;15/02/2016;4;14/02/2016;23;HNE;-20.5;0;-25.4;0;65.0;0;13.0;0;270;0;1007;0;0;8
982877;15/02/2016;5;15/02/2016;0;HNE;-20.9;0;-24.9;0;70.0;0;21.0;0;270;0;1007;0;0;8
982878;15/02/2016;6;15/02/2016;1;HNE;-21.1;0;-25.2;0;70.0;0;21.0;0;260;0;1008;0;0;8
982879;15/02/2016;7;15/02/2016;2;HNE;-20.6;0;-24.6;0;70.0;0;22.0;0;260;0;1009;0;0;8
982880;15/02/2016;8;15/02/2016;3;HNE;-21.0;0;-25.1;0;70.0;0;21.0;0;260;0;1009;0;0;8
982881;15/02/2016;9;15/02/2016;4;HNE;-20.9;0;-24.9;0;70.0;0;17.0;0;260;0;1009;0;0;8
982882;15/02/2016;10;15/02/2016;5;HNE;-22.0;0;-25.3;0;75.0;0;8.0;0;320;0;1009;0;0;8
982883;15/02/2016;11;15/02/2016;6;HNE;-25.3;0;-29.2;0;70.0;0;4.0;0;110;0;1010;0;0;8
982884;15/02/2016;12;15/02/2016;7;HNE;-26.2;0;-29.0;0;77.0;0;8.0;0;130;0;1010;0;0;8
982885;15/02/2016;13;15/02/2016;8;HNE;-22.2;0;-25.6;0;74.0;0;4.0;0;90;0;1011;0;0;5.k=1.JONQUIERE
982886;15/02/2016;14;15/02/2016;9;HNE;-20.3;0;-24.2;0;71.0;0;4.0;0;80;0;1011;0;497;5.k=1.JONQUIERE
